Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,16646599770,27786400318,47289600372,65193099976,48505749702.5,51169498443.6,56780999755.86,58082870733.541,69252330274.1362,76961921890.6573,78676840049.3421,84307484567.9012,103979107312.441,79092000000,88416666666.6667,110934444444.444,111106190476.19,126206818181.818,76636898126.1883,141352368724.031,189719984268.485,228788617201.696,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557531376217.967,643628665302.155,517626700412.885,445445177459.453,383066977653.56
Argentina,ARG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,115573868508.15,121847036500.547,120808873523.837,114396100733.294,125984766250.65,139300642138.499,138381639345.114,142798776600.374,149685248718.023,164174071297.927,169174227931.948,178746327507.296,181657062226.624,186764812014.466,197100011389.723,197044011131.933,193067167388.744,206454730042.606,197151622246.269,217305966255.665,220606374392.254,209157368731.779,207618683386.485,216648213592.787,220051190931.379,208632681046.742,221470636587.663,227461126795.486,224981952135.065,208880107086.685,203726588308.536,222333162871.504,239980394235.249,259675534967.549,274830720366.623,267011210297.951,281768091694.844,304622433397.251,316350941905.026,305641016669.195,303229512290.352,289860609223.184,258281789127.305,281106256200.528,306488951656.956,333618311350.415,360465082297.96,392934518437.813,408876787794.809,384677312577.801,423627422092.49,449061807872.401,444452545623.356,455143068397.581,443707073929.401,455825423287.839,446342760088.163,458922944072.26,447149955687.39,437813398163.194,394446952845.238
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7195.69210552205,8005.46507387724,8719.10324161244,9532.89094089847,10175.1260081628,9969.60117114925,10586.1099729934,11507.8954146611,11949.4186592024,11581.8905140722,11618.7932334926,11226.8797464943,10052.4882560869,11025.1860988296,12214.7407113551,13568.7692061284,14951.7289508076,16570.0078336983,17404.0691420333,16334.7408131075,18061.9343589164,19322.2271236942,19641.3528638347,20131.6804246983,19683.7715056442,20105.1989918165,20307.870052142,23597.117752839,23305.847419406,22996.9855202977,20767.6105001703
Argentina,ARG,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14144.763670185,15221.7921466357,16209.3259772191,17312.0345746755,18092.0208138835,17362.5218025698,18104.6978094959,19347.5370400793,19866.2450529656,18981.1683827308,18625.2835537811,17610.7553863202,15523.0387763102,16714.6701331846,18032.6114274365,19426.4401434847,20777.6527103251,22424.1177287545,23103.4565215341,21519.8936160174,23521.2701750961,24647.6292739541,24118.8675158912,24424.1364465071,23550.0990599374,23933.8866120953,23189.5274451329,23597.117752839,22759.3985583341,22063.9043717551,19686.523658911
Argentina,ARG,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,461383067200.954,503521692862.146,543487677674.491,588091597641.289,622413803601.144,604704826243.565,638124986359.867,689883602459.331,716445355021.616,692190405307.751,686729030353.619,656452248351.554,584935157747.954,636626116266.938,694110738086.543,755551060091.098,816351398559.736,889885482455.565,925990210832.673,871185248000,959396223037.209,1016997908810.97,1006559234253.78,1030770242883.07,1004870951838,1032315583600.75,1010840035079.44,1039330591568.54,1012668104672.59,991523444157.842,893310718364.297
Argentina,ARG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,234713747906.403,264812795189.715,292345602701.061,323833287150.088,350051492092.115,347222944481.783,373122012485.477,410342067258.763,430937274294.631,422359326228.804,428394155078.285,418489172661.132,378795278976.384,419925810757.286,470169433019.259,527729109507.491,587451576462.842,657569211584.856,697557858459.69,661275816702.498,736718360687.747,797263881242.037,819697901873.041,849616000404.317,839896688260.086,867176759338.262,885227528869.049,1039330591568.54,1036982074614.46,1033454909164.83,942366939742.537
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256838857.60997,2069870129.87013,1272835453.42634,1201312829.27524,1315158636.67553,1468317435.20148,1596968946.23708,1639492444.76152,1893726437.26462,1845482173.02732,1911563668.85006,2118467913.37873,2376335048.39976,2807061008.69084,3576615240.41616,4900469950.09033,6384451606.1421,9206301700.39619,11662040713.8753,8647936747.98704,9260284937.79781,10142111334.4961,10619320048.5857,11121465767.4067,11609512939.7542,10553337672.9872,10546135160.031,11527458565.7334,12457941907.0333,13672802157.8324,12645459213.5235
Armenia,ARM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6352022584.91398,5608836038.83693,3264342420.59813,2977080326.97653,3137842747.37158,3354353847.35403,3551100143.05546,3669035009.04982,3936874564.25953,4066791424.903,4306732119.09919,4720178402.50153,5343241951.53429,6091295824.83192,6730881886.36741,7666474468.51279,8678449098.31555,9867396624.91901,10548246992.0808,9060944166.1236,9260284937.79781,9695518329.75153,10393595649.5872,10736584306.0236,11123101341.1038,11479040583.9041,11501998665.0519,12364648565.1196,13007610290.463,13996188672.3481,12932478333.2497
Armenia,ARM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2773.94314494728,2556.0023870162,1549.08361464344,1480.5138343708,1632.34437041295,1818.28638268285,1990.58292290586,2115.61704374486,2313.61779300261,2439.91275322368,2658.34432173041,2995.90884550107,3463.98606346213,4043.65506161727,4614.86980387949,5455.43499457867,6411.81964016089,7551.64363563305,8300.49198824733,7233.03992810233,7506.32190855914,8025.4584849173,9364.37529918435,9835.80246091985,10036.8898405952,9969.66485397823,10704.2297624759,12115.1392902637,13020.3963185992,14231.180188533,13284.160830729
Armenia,ARM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5180.0612025078,4616.94485412872,2735.78653877911,2554.17216716616,2757.23180984117,3008.23332068624,3234.06962110572,3378.94443074421,3654.05296834871,3798.67375035142,4048.24990407114,4464.38583116475,5081.51855787396,5823.716092618,6472.14199852835,7419.87119017403,8464.48572583781,9708.41539720344,10467.5298136022,9052.38354922249,9286.19732701296,9725.27822960819,10397.654656654,10691.2767474722,11019.838784895,11321.3325403745,11303.0678498177,12115.1392902637,12715.1089539751,13653.7633812861,12592.6353675009
Armenia,ARM,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18327906064.5098,16183541332.9899,9418820611.43951,8589964511.29035,9053822833.63031,9678536466.07655,10246221416.4922,10586506596.0205,11359321576.2289,11734179188.3105,12426495760.7871,13619439353.7327,15417205348.1442,17575614097.1234,19421053577.114,22120580024.1606,25040496587.2317,28471044620.0698,30435546698.9769,26144134614.2082,26719305575.777,27975112937.4842,29989321069.253,30978968664.5384,32094211536.6445,33121226305.4854,33187468758.0387,35676528915.4363,37531708418.9153,40384118258.2046,37314925270.5811
Armenia,ARM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9814665773.49923,8959424811.08613,5333216050.16673,4979132362.02462,5360070444.72768,5850061875.03828,6306590693.92834,6628399563.03319,7192322810.54708,7536939292.96301,8160045754.95071,9139577172.24627,10509650580.8786,12203500269.3471,13847909043.5482,16264081042.8076,18968092453.3076,22146063400.512,24134635012.4078,20889699218.1128,21598045116.0039,23085520248.3701,27009096448.5442,28500152360.1441,29231468082.419,29166842740.5397,31429192104.4042,35676528915.4363,38432837649.8584,42091960116.6692,39364077035.0845
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405463417.11746,487602457.746416,596423607.114715,695304363.031101,764887117.194486,872138715.083799,958463184.357542,1082979720.67039,1245688268.15642,1320474860.3352,1379960893.85475,1531944134.07821,1665100558.65922,1722798882.68156,1873452513.96648,1920111731.84358,1941340782.12291,2021229050.27933,2228491620.11173,2330726256.98324,2424581005.58659,2615083798.88268,2745251396.64804,2498882681.56425,2390502793.29609,2549720670.39106,2534636871.50838,2727849720.67039,2790849162.01117,2962905027.93296,2983636871.50838,3092430167.59777,3202188606.92893,..,..
Aruba,ABW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,981607427.198877,1139434503.72889,1351923640.91077,1515909822.86634,1575961100.76557,1701452873.81139,1801538336.97676,1933189215.44814,2091786180.15635,2145066984.42771,2170502935.00301,2323455541.5216,2369738447.19726,2399076806.9702,2581804607.81403,2505092564.79457,2423084691.96376,2470953875.24177,2666444959.29254,2698824916.29108,2727178974.02819,2776274358.20761,2773756053.97674,2481963892.1005,2390502793.29609,2472880828.36298,2439005748.52239,2541400876.22235,2549025078.85102,2694319530.67228,2750900229.65302,2805918209.60966,..,..,..
Aruba,ABW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23307.8954223286,25020.1199910403,25659.4387784478,26532.5274656042,27712.9100270432,27707.4342312333,27558.8160750819,29223.2368822152,29508.8622671102,29716.8343112066,32026.9727415196,31064.3556476532,29847.9283520918,30356.0452745934,33050.9033772923,34051.4928047902,35168.5614695776,36619.588029091,37247.9805023973,33553.8820015977,32625.4926908747,34324.7993588886,33567.5500169846,36829.0327743518,36779.429429343,37311.7503195981,37585.0250792115,38897.122666275,..,..,..
Aruba,ABW,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37035.0331833196,38455.2077682848,38559.0959666381,38948.3139816001,39830.5192426647,39004.7846056033,38097.9834759171,39714.0933835563,39655.920022559,39367.0238450198,41499.6385368811,39388.3526308389,37256.6597201842,37200.0588504797,39440.6678569856,39407.1909679879,39504.4687300445,40058.3133138128,39968.2786852008,35731.9896000615,34343.1513198843,35392.605185777,34732.4958463381,35980.1645924769,35875.6298298588,37715.9266182631,38314.8060318881,38897.122666275,..,..,..
Aruba,ABW,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2301801382.40968,2485090891.60987,2631272708.76339,2823558022.0961,3055199978.5086,3133020318.66048,3170171303.01453,3393569279.62489,3461168699.56895,3504019425.42137,3770906155.29224,3658862852.58389,3539084620.13974,3609000909.43814,3894529306.87018,3941822498.1459,3983235582.05039,4054942823.50401,4051264664.08933,3625081808.90544,3491496478.93603,3611815359.20855,3562338436.47966,3711893680.18288,3723029361.22343,3935242067.42296,4017882134.53394,4098239741.2414,..,..,..
Aruba,ABW,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1448632316.28857,1616875214.181,1751000102.24128,1923475578.61897,2125718763.62435,2225571947.18959,2293196644.42364,2497125591.58529,2575533498.67338,2645065705.20619,2910162905.13092,2885630124.8218,2835314410.0219,2945022088.35996,3263578403.08735,3406102722.27756,3546046052.97751,3706854417.83276,3775529799.68399,3404108436.82609,3316870714.41778,3502845774.57458,3442855767.49202,3799467166.166,3816822068.4595,3893070716.59654,3941353654.93151,4098239741.2414,..,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,..,..,19892485160.7123,21507447642.5132,23764139321.3126,25936835031.9185,27268451114.3465,30397580916.116,32665472057.3412,36628961809.8331,41271138985.3287,45149512823.3845,51967289719.6262,63737347853.9398,88831245394.252,97171924074.8327,104921215177.108,110201881165.405,118338596886.984,134712029989.776,149776044568.245,176642284918.147,193770274743.462,177030416471.689,193242166274.226,180235483623.533,182036933407.946,189061672842.774,235658469150.175,299272046250.305,310781069642.17,325315909269.288,324884257479.043,311549325463.744,322213766862.677,367216364716.365,400302731411.229,434568007512.913,398899138574.239,388608221581.652,415222633925.768,378376086723.194,394648911678.527,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,1330900925056.98
Australia,AUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,199140913998.197,204091098084.214,206736296993.324,219584193744.787,234907925364.002,248963655147.257,254895110718.513,270960181431.042,284767807750.202,304827789929.508,326690607759.588,339770265830.805,353063857427.948,362291969207.749,377158120785.399,382249441572.548,392140895847.669,406247880538.178,409891435901.61,426465341562.957,439405348582.527,454071680304.364,469185192521.366,458767075503.601,479784558776.375,504970031680.999,525358342396.622,538761129230.956,569704236717.02,591701505825.547,612831155634.484,610393204828.616,612909152232.478,637608817755.311,663010452660.089,688455171399.949,715157492429.37,743524483707.404,777553285175.057,817003221615.663,849137077164.435,865532704887.51,900166165695.802,927044536189.266,964640382071.844,995550062444.482,1023371077536.56,1062711818739.97,1101585323180.17,1122922963917.09,1146138465603.81,1174365063005.45,1220378598873.43,1251924137225.91,1283636811145.51,1311782440650.19,1348127369665.9,1379142531152.01,1419817385593.49,1450499018770.09,1446367427550.64
Australia,AUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17331.0252918878,17784.511959572,18175.2494346976,19117.5994551005,20050.2763865984,20876.6566582548,21958.2550454195,22924.7748130041,24171.767188336,25264.3643562136,26321.4464495089,27373.459715943,28718.241079556,29734.7208766173,31308.2105242907,32575.0692539649,34288.8636875396,36544.8859750628,37459.307649507,40300.7555477896,39301.3411198761,41965.3584189919,42826.789579996,45902.047948361,46880.2206571585,46288.3344786414,47339.969213264,48482.6474614392,50252.8404567524,52203.1322876387,52518.3244830382
Australia,AUS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31058.2596709541,30542.9197143586,30298.9290163388,31213.0798529168,32114.830840244,32946.9006734039,33778.0635392223,34727.1997827083,35940.0171358725,37334.4752293048,38343.002147534,38559.9041923683,39616.3360972665,40298.8860528145,41449.8419535385,42217.136349705,42761.4056075413,44128.727085347,44835.3614074555,44771.4842140369,44991.7837148741,45463.6819958564,46427.3681999004,46814.7415105804,47289.9646101072,47636.319641906,48197.431189174,48482.6474614392,49151.6887104846,49455.5385080697,48697.8370282475
Australia,AUS,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,530012307110.798,527903824342.974,530079763140.847,551441481761.481,573410304652.557,595416388969.756,618510121466.7,643043558376.41,672473660629.311,706592278189.823,734383520131.719,748563420086.446,778516467181.824,801762457575.165,834277548935.651,861010052424.964,885071297124.329,919095476242.773,952715561619.302,971169604125.624,991247730860.178,1015659746915.8,1055454950014.55,1082737380758.36,1110164360137.99,1134506350410.03,1165939575536.21,1192763305275.68,1227941303727.16,1254476578633.38,1250903336355.91
Australia,AUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,295755679708.594,307387504709.243,317975988860.035,337750629573.261,357997684882.715,377282939127.98,402077608136.676,424498055212.398,452277935860.955,478153359805.698,504134663847.445,531400973465.601,564353642750.787,591584165728.652,630152876506.608,664362022420.762,709707471718.325,761142267134.217,795980320105.904,874191899115.988,865877322217.83,937507114248.881,973601321979.203,1061628486313.88,1100545339758.17,1102402742501.65,1145196792620.93,1192763305275.68,1255451034244.82,1324171341809.51,1349040354247.11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6592693841.18495,7311749633.36229,7756110210.11966,8374175257.73075,9169983885.71185,9994070615.85997,10887682273.1014,11579431668.9165,12440625312.8685,13582798556.2404,1117203614.31038,1297845955.28344,1603175799.68289,2144921297.34251,2557236592.35294,2911159544.83046,3121959958.52404,3746107773.83344,4509382463.27099,5373486740.46264,5963192920.5029,5162044097.81159,5179593124.21801,5241052607.40588,4940630630.42003,5042652263.26594,7197200849.7557,9024003559.42258,9689720675.97114,9673075078.10136,12097687975.4907,12629788667.5564,14176418830.381,13834719150.9418,14792260101.4013,17518109705.1157,17242704250.1776,15463781076.706,15861182569.1197,217259147049.954,197289625479.906,197508773215.323,214394866675.24,262273631180.054,301457562038.541,316092273276.015,336280064332.411,389185571506.052,432051935642.945,401758735822.211,392275107258.667,431685217367.511,409401816050.531,430190979705.962,442584815286.034,381971148530.543,395837353031.499,417237869115.93,455094861902.062,445075391688.156,428965397959.456
